BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series
112253,The Java Programming Language,"Ken Arnold, James Gosling, David Holmes",3.84,201,7,891,1996,/work/shelves/108086,
112255,Essentials of Programming Languages,"Daniel P. Friedman, Mitchell Wand, Christopher T. Haynes",3.98,128,4,389,1992,/work/shelves/108088,
112254,The C# Programming Language,"Anders Hejlsberg, Scott Wiltamuth, Peter Golde",4.11,19,0,720,2006,,
112250,Applied Statistics and the SAS Programming Language,"Ronald P. Cody, Jeffrey K. Smith",3.65,89,2,600,1987,/work/shelves/108083,
112256,Modern Programming Languages: A Practical Introduction,Adam Brooks Webber,4.21,14,2,572,2002,/work/shelves/108089,
112259,El pabellón de oro,Yukio Mishima,3.98,12274,852,269,1949,/work/shelves/880875,
112258,Secrets of Winning Post Play Basketball,Rich Grawer,0.00,0,0,238,1980,,
112251,The C++ Programming Language,Bjarne Stroustrup,4.08,3713,96,1040,1986,/work/shelves/108084,
112257,The Friends: Britain's Post War Secret Intelligence Operations,Nigel West,3.00,5,0,272,1988,,
112260,Mystery of the Empty House,Dorothy Sterling,3.72,65,12,159,1960,/work/shelves/108092,
112261,"The Secret of Thut-Mouse III, Or, Basil Beaudesert's Revenge","Mansfield Kirby, Mance Post",2.50,2,1,63,1983,,
112263,"Macromedia Studio MX: Step-By-Step Projects for Flash MX, Dreamweaver MX, Fireworks MX, and FreeHand 10",Macromedia Inc,5.00,1,0,536,2002,,
112262,"Compilers: Principles, Techniques, and Tools","Alfred V. Aho, Monica S. Lam, Ravi Sethi, Jeffrey D. Ullman",4.08,2799,55,1009,1986,/work/shelves/689394,
112265,The Lively Skeleton: Thematic Approaches and Outlines,Gerhard Aho,3.50,2,0,47,1977,,
112266,The Design and Analysis of Computer Algorithms,"Alfred V. Aho, John E. Hopcroft, Jeffrey D. Ullman",3.87,87,4,480,1974,/work/shelves/108098,
112264,Data Structures and Algorithms,"Alfred V. Aho, John E. Hopcroft, Jeffrey D. Ullman",3.93,218,9,448,1983,/work/shelves/14176018,
112267,"Confession and Bookkeeping: The Religious, Moral, and Rhetorical Roots of Modern Accounting",James A. Aho,3.00,1,0,,2005,,
112269,Principles of Compiler Design,"Alfred V. Aho, Jeffrey D. Ullman",4.00,121,8,604,1977,/work/shelves/22012222,
112270,Lighthouse Designs for Quilters,"Pat Aho, Lynn Karlin",4.00,1,0,112,2006,,
112268,Foundations of Computer Science: C Edition,"Alfred V. Aho, Jeffrey D. Ulman",4.01,96,4,800,1992,/work/shelves/108100,
112271,"The Theory of Parsing, Translation, and Compiling (Volume 2: Compiling)","Alfred V. Aho, Jeffrey D. Ullman",3.54,13,1,460,1973,/work/shelves/49429530,
112274,The Whisper of the River,Ferrol Sams,4.30,2003,86,528,1984,/work/shelves/108106,Porter Osborne Jr.
112277,When All the World Was Young,Ferrol Sams,4.37,1286,54,610,1991,/work/shelves/108109,Porter Osborne Jr.
112273,The Passing: Perspectives of Rural America,"Ferrol Sams, Jim Harrison",4.14,115,12,144,1988,/work/shelves/108110,
112272,"Down Town: The Journal of James Aloysius Holcombe, JR. for Ephraim Holcombe Mookinfoos",Ferrol Sams,3.64,299,38,309,2007,/work/shelves/108104,
112281,Christmas Gift!,Ferrol Sams,4.13,219,18,112,1989,/work/shelves/108112,
112279,Everybody is Special: Autobiography of a Multihandicapped Person,"Gary Mann, Ferrol Sams",4.50,2,0,166,1995,,
112275,Epiphany: Stories,Ferrol Sams,3.92,350,21,320,1994,/work/shelves/108107,
112276,The Widow's Mite,Ferrol Sams,4.03,321,22,224,1987,/work/shelves/108108,
112278,The Passing: Stories,Ferrol Sams,4.14,115,12,116,1988,/work/shelves/108110,
112284,Drugs for Less: The Complete Guide to Free and Discounted Prescription Drugs,"Michael P. Cecil, Ferrol Sams",4.00,1,0,320,2005,,
112283,Run with the Horsemen: Selected Readings from the Novel,"Ferrol Sams, Howard W. Sams & Co.",4.65,20,2,0,1988,,
112280,El amor conyugal,Alberto Moravia,3.55,486,54,,1943,/work/shelves/2529895,
112285,Commencement Address 1986,Ferrol Sams,0.00,0,0,28,1986,,
112282,The Widow's Mite And Other Stories,Ferrol Sams,4.03,321,22,,1987,/work/shelves/108108,
112287,Traveling Indian Arizona,Anne  O'Brien,4.33,3,0,296,2005,/work/shelves/108117,
112289,Pack It Up: Traveling Smart & Safe in Today's World,Anne McAlpin,4.00,3,1,145,2003,,
112292,Dauntless,Jack Campbell,3.95,27355,1575,293,2006,/work/shelves/108122,The Lost Fleet
112290,Traveling Calvary's Road: From Ash Wednesday Through Easter,"Anne W. Anderson, Howard Eshbaugh, Lynne Cragg, William Luoma, Janice Bennett Wyatt, Leonard V. Kalkwarf, Pamela D. Williams, Michelle Griep",4.00,1,0,114,2007,,
112286,The Lost: A Search for Six of Six Million,Daniel Mendelsohn,4.09,5287,674,512,2006,/work/shelves/3140269,
112293,The River of Lost Footsteps: Histories of Burma,Thant Myint-U,4.01,1331,138,384,2006,/work/shelves/108123,
112288,"The Laughing Princess of the Desert: The Diary of Sarah's Traveling Companion Canaan, 2091-2066 BC","Anne Adams, Dennis Edwards",4.07,28,2,192,2003,/work/shelves/108118,The Promised Land Diaries
112291,A Christian Road Map for Women Traveling Alone,Jo Anne Sekowsky,0.00,0,0,0,1975,,
112295,"Young Female, Traveling Alone",Anne-Marie M. Pop,3.00,9,4,160,2005,/work/shelves/108125,
112294,Lost Planet: Extreme Condition Signature Series Guide,Doug Walsh,0.00,0,0,192,2006,,
112296,The Lost Daughters of China,"Karin Evans, Anchee Min",4.02,2283,156,380,2000,/work/shelves/2945780,
112298,Armchair Mystic: Easing Into Contemplative Prayer,"Mark E. Thibodeaux, Mark Link",4.20,287,23,180,2001,/work/shelves/108128,
112300,Wesley for Armchair Theologians,"William J. Abraham, Ron Hill",3.68,87,15,195,2005,/work/shelves/108130,Armchair Theologians
112302,Calvin for Armchair Theologians,Christopher Elwood,3.66,150,31,182,2002,/work/shelves/108132,Armchair Theologians
112301,Luther for Armchair Theologians,"Steven D. Paulson, Ron Hill",3.92,145,26,224,2004,/work/shelves/108131,Armchair Theologians
112297,La mujer leopardo,"Alberto Moravia, Carlos Manzano",3.27,161,10,174,1991,/work/shelves/108127,
112303,The Reformation for Armchair Theologians,"Glenn S. Sunshine, Ron Hill",3.91,139,33,256,2005,/work/shelves/108133,Armchair Theologians
112304,Augustine for Armchair Theologians,Stephen A. Cooper,3.66,144,25,222,2002,/work/shelves/108134,Armchair Theologians
112299,Barth for Armchair Theologians,John R. Franke,3.94,101,17,183,2006,/work/shelves/108129,Armchair Theologians
112306,Aquinas for Armchair Theologians,"Timothy Mark Renick, Ron Hill",3.78,153,42,163,2002,/work/shelves/108136,Armchair Theologians
112305,A User's Guide to The Fall,Dave Thompson,3.96,23,2,256,2003,/work/shelves/108135,
112307,The Armchair Detective: Your Guide Through the Maze of the JFK Assassination,"Brian Sprinkle, James Butman",3.50,2,0,127,1992,,
112308,"True Faith: An Armchair Guide to New Order: Joy Division, Electronic, Monaco and The Other Two","Dave Thompson, David Sultan",4.50,12,0,288,2005,/work/shelves/108138,
4656,The Fourth Hand,John Irving,3.31,28122,1192,368,2001,/work/shelves/1137643,
4656,The Fourth Hand,John Irving,3.31,28122,1192,368,2001,/work/shelves/1137643,
112310,The Fourth Hand,John Irving,3.31,28122,1192,381,2001,/work/shelves/1137643,
112311,The Fourth Hand,John Irving,3.31,28122,1192,,2001,/work/shelves/1137643,
112312,The Fourth Hand,John Irving,3.31,28122,1192,,2001,/work/shelves/1137643,
112316,Bridge Hands For The Connoisseur;The Fourth Collection Of Interesting Bridge Problems,Eric Charles Milnes,0.00,0,0,127,1974,,
112317,The Fourth Hand,John Irving,3.31,28122,1192,324,2001,/work/shelves/1137643,
112315,Rehabilitation Of The Hand,C.B. Wynn Parry,0.00,0,0,432,1973,,
112321,If Morning Ever Comes,Anne Tyler,3.55,3462,212,272,1964,/work/shelves/1459397,
112313,The Fourth Hand,John Irving,3.31,28122,1192,352,2001,/work/shelves/1137643,
112318,Culture and Prosperity: The Truth About Markets - Why Some Nations Are Rich but Most Remain Poor,John Kay,3.90,315,23,432,2003,/work/shelves/108144,
112323,The Clock Winder,Anne Tyler,3.73,3746,218,312,1972,/work/shelves/514392,
112319,Culture and Prosperity: Why Some Nations Are Rich but Most Remain Poor,John Kay,3.90,315,23,432,2003,/work/shelves/108144,
112320,Para una voz sola,Susanna Tamaro,3.51,510,73,,1994,/work/shelves/2353891,
112324,Anne Tyler as Novelist,Dale Salwak,4.00,3,1,240,1994,,
112325,Earthly Possessions,Anne Tyler,3.73,3800,219,202,1977,/work/shelves/75047,
112322,Saint Maybe,Anne Tyler,3.88,15956,755,337,1991,/work/shelves/1629732,
112328,La Cappella Del Monte Tamaro =The Chapel Of Monte Tamaro,Mario Botta,0.00,0,0,166,1996,,
112327,Selected from the Accidental Tourist,"Anne Tyler, Melinda Corey, Literacy Volunteers of New York City Sta",0.00,0,0,63,1990,,
112329,The Chapel of Monte Tamaro by Botta and Cucchi,"Cucchi, Enzo Cucchi, Mario Botta",0.00,0,0,168,1998,,
627394,With Jesus Through Galilee According to the Fifth Gospel,Bargil Pixner,4.54,26,5,136,1992,,
112331,Beyond the Mist,R. Fergus McGhee,3.33,3,1,228,2006,,
112335,Beyond the Mist: What Irish Mythology Can Teach Us About Ourselves,Peter O'Connor,4.39,18,4,246,2000,/work/shelves/108161,
112337,Beyond the Mists Lies a Yesterday,Quentin R. Higgins,0.00,0,0,162,2002,,
112330,Para una voz sola,Susanna Tamaro,3.51,510,73,0,1994,/work/shelves/2353891,
112333,Beyond the Mist: The Story of Donald and Dorothy Fairley,David Thompson,3.67,3,1,229,1998,/work/shelves/108159,
112336,Beyond Mist Blue Mountains,Carrie Bender,3.86,14,1,163,2003,/work/shelves/108162,Dora's Diary
112339,Beyond the mist,"John A.  MacDonald, Jeanne Thompson",0.00,0,0,80,1975,,
112343,The People's Act of Love,James Meek,3.70,2755,382,391,2003,/work/shelves/370596,
112345,Falling in Love with Jesus' People: Studies in the Book of Acts,Rubel Shelly,5.00,1,0,258,1998,,
112332,Beyond The Highland Mist,Karen Marie Moning,3.97,66060,3089,416,1999,/work/shelves/21900569,Highlander
588002,A Very Long Engagement,"Sébastien Japrisot, Linda Coverdale",3.91,6023,554,327,1991,/work/shelves/950142,
112340,Un long dimanche de fiançailles,Sébastien Japrisot,3.91,6023,554,367,1991,/work/shelves/950142,
112342,Un long dimanche de fiançailles,Sébastien Japrisot,3.91,6023,554,448,1991,/work/shelves/950142,
112346,The Act of Marriage After 40,"Tim LaHaye, Beverly LaHaye, Mike Yorkey",4.05,40,3,261,2000,/work/shelves/6265018,
112347,Civil Procedure (University Casebook Series),"Thomas D. Rowe Jr., Suzanna Sherry, Jay Tidmarsh",3.00,14,2,693,2004,,
112349,"Federal Rules of Civil Procedure: With Selected Statutes, Cases, and Other Materials",Stephen C. Yeazell,2.77,31,1,445,2006,/work/shelves/108175,
112344,The People's Act of Love,James Meek,3.70,2755,382,400,2003,/work/shelves/370596,
112350,A Student's Guide to the Federal Rules of Civil Procedure,"Steven Baicker-McKee, William M. Janssen, John Corr",2.83,6,0,1181,2001,,
112353,Civil Procedure,Stephen C. Yeazell,2.92,134,9,857,1992,/work/shelves/108179,
112348,"Kane's Civil Procedure in a Nutshell, 5th Edition (Nutshell Series)",Mary Kay Kane,3.95,20,2,309,1979,/work/shelves/108174,
112351,Understanding Civil Procedure,"Gene R. Shreve, Peter Raven-Hansen",2.85,13,0,1,1994,,
112352,Acing Civil Procedure: A Checklist Approach to Solving Procedural Problems,"Benjamin A. Spencer, Spencer, Benjamin Spencer, Benjamin, Benjamin A. Spencer",4.00,5,1,250,2005,,
112356,CrunchTime: Civil Procedure,Steven L. Emanuel,2.88,16,0,295,1988,,
112357,Civil Procedure: Keyed to Yeazell,"John T. Cross, Anne Crossfield",3.00,4,0,341,2004,,
112355,Imajica: The Fifth Dominion,Clive Barker,4.27,10686,74,520,1991,/work/shelves/48807666,Imajica
112354,Imajica,Clive Barker,4.17,20685,881,854,1991,/work/shelves/1371342,
112360,Civil Procedure & Litigation: A Practical Approach,"Jack S. Emery, Linda L. Edwards, J. Stanley Edwards",3.00,1,0,743,2000,,
112361,"High Court Case Summaries on Civil Procedure, Keyed to Friedenthal, 9th",West Publishing,5.00,1,0,544,2005,,
112359,"Questions & Answers: Civil Procedure (Multiple Choice and Short Answers Questions and Answers, First Edition Reprint)","William V. Dorsaneo III, Elizabeth G. Thornburg",3.60,10,1,294,2004,,
112363,An Illustrated Guide to Civil Procedure,"Michael Allen, Michael Finch",0.00,0,0,270,2006,,
112362,A Student's Guide to the Federal Rules of Civil Procedure,"Steven Baicker-McKee, Janssen Baicker-McKee, William M. Janssen, John Corr",2.83,6,0,1171,2001,,
112364,E-Z rules for the federal rules of civil procedure: Including selected statutes,Jack S. Ezon,2.00,1,0,288,1995,,
112367,Civil Procedure: Keyed to Freer (Casenote Legal Briefs),"Casenote Legal Briefs, Casenotes Publishing Company",4.00,2,0,112,2004,,
112366,"Civil Procedure: Cases, Materials, and Questions","Richard D. Freer, Wendy Collins Perdue",3.38,52,5,1,1995,/work/shelves/4065367,
112368,"Casenote Legal Briefs: Civil Procedure, Keyed to Freer and Perdue's ""Civil Procedure: Cases, Materials and Questions""","Richard D. Freer, Wendy Collins Perdue",0.00,0,0,88,2003,,
112369,"High Court Case Summaries on Civil Procedure (Keyed to Freer, Fourth Edition)",Thomson West,5.00,1,0,0,2005,,
112365,Introduction to Civil Procedure,Richard D. Freer,4.00,19,0,806,2005,,
112370,"Civil Procedure Cases, Materials, And Questions 2006 Supplement",Richard D. Freer,3.38,52,5,,1995,/work/shelves/4065367,
112371,"Civil Procedure: Cases, Materials, and Questions, Third Edition","Richard D. Freer, Wendy Collins Perdue",3.38,52,5,0,1995,/work/shelves/4065367,
112372,Profiting with Forex: The Most Effective Tools and Techniques for Trading Currencies,"John Jagerson, S. Wade Hansen",3.81,43,3,267,2006,,
112373,Beat the Odds in Forex Trading: How to Identify and Profit from High Percentage Market Patterns,Igor Toshchakov,3.36,28,1,216,2006,,
112376,Left Brain Trading: The Right Mindset And Technique For Success In Forex,Lewis        Evans,2.36,14,2,50,2006,,
112380,Forex Revolution: An Insider's Guide to the Real World of Foreign Exchange Trading,Peter Rosenstreich,3.06,33,4,277,2005,,
112374,The 10 Essentials of Forex Trading: The Rules for Turning Trading Patterns Into Profit,Jared Martinez,3.54,61,4,218,2007,,
112383,Forex Conquered: High Probability Systems and Strategies for Active Traders [With CDROM],John L. Person,3.23,13,0,291,2007,,
112375,Forex Made Easy: 6 Ways to Trade the Dollar,James Dicks,2.53,30,5,256,2004,/work/shelves/108199,
112381,"Candlestick and Pivot Point Trading Triggers, + Website: Setups for Stock, Forex, and Futures Markets",John L. Person,3.62,26,2,368,2006,/work/shelves/108205,
112377,Forex Trading for Maximum Profit: The Best Kept Secret Off Wall Street,Raghee Horner,3.30,30,3,216,2004,/work/shelves/108201,
112379,Forex Chartist Companion,"Michael Duane Archer, James Lauren Bickford",2.88,8,0,361,2007,,
112378,"Thirty Days of FOREX Trading: Trades, Tactics, and Techniques (Wiley Trading)",Raghee Horner,3.06,17,0,264,2006,,
112382,Charting the Major Forex Pairs: Focus on Major Currencies,James Lauren Bickford,3.00,4,1,240,2007,,
112384,Forex Patterns and Probabilities: Trading Strategies for Trending and Range-Bound Markets,Edward Ponsi,3.70,50,1,250,2007,/work/shelves/108208,
112385,Freebsd Unleashed,"Michael Urban, Brian Tiemann, Adrian R. Tiemann",3.90,20,1,974,2001,,
112386,Building an Internet Server with Freebsd 6,Bryan Hong,4.00,1,1,228,2006,,
112388,The Design and Implementation of the FreeBSD Operating System,"Marshall Kirk McKusick, George V. Neville-Neil",4.32,157,7,720,2004,/work/shelves/108212,
112389,The Complete FreeBSD: Documentation from the Source,"Greg Lehey, Marshall Kirk McKusick",3.97,38,5,714,2003,/work/shelves/108213,
112387,FreeBSD 6 Unleashed [With DVD],"Brian Tiemann, Michael Urban",2.75,4,1,877,2006,,
112391,"The FreeBSD Handbook: Administrators Guide, Vol. 2 (3rd Edition)",Murray Stokely,4.33,3,0,537,2004,,
112390,Mastering FreeBSD and OpenBSD Security,"Yanek Korff, Bruce Potter, Paco Hope",4.04,25,2,464,2004,/work/shelves/108214,
112392,The Freebsd Handbook: Volume1: User Guide,"Murray Stokely, Chern Lee",4.40,5,0,408,2004,,
112394,The Free BSD Handbook,"Free BSD Documentation Project, Murray Stokely, Michele Membrila",4.33,9,0,653,2001,/work/shelves/108218,
112396,Embedded Freebsd Cookbook [With CDROM],Paul Cevoli,4.00,2,0,233,2002,,
112395,Building a Server with FreeBSD 7: A Modular Approach,Bryan Hong,3.75,12,2,288,2007,,
112397,The FreeBSD Handbook [With CDROM],"Walnut Creek CD-ROM, FreeBSD Documentation Project, Jim Mock",4.67,3,0,489,1999,,
112393,Sams Teach Yourself Freebsd in 24 Hours [With CD-ROM],"Michael Urban, Brian Tiemann",3.00,1,1,456,2002,,Sams Teach Yourself Series
112398,FreeBSD 5: The Complete Reference (With CD-ROM),Roderick W. Smith,5.00,1,0,912,2003,,
112399,FreeBSD Corporate Networker's Guide (With CD-ROM),"Ted Mittelstaedt, Edward Mittelstaedt",4.40,5,0,432,2000,,
112400,"FreeBSD: An Open-Source Operating System for Your Personal Computer, Second Edition (with CD-ROM)",Annelise Anderson,3.50,2,0,443,2001,,
112401,FreeBSD Handbook: Network Configuration,FreeBSD Documentation Project,0.00,0,0,160,2000,,
112402,FreeBSD Handbook: Parts IV and V: Advanced Topics & Appendices,FreeBSD Documentation Project,0.00,0,0,,2000,,
112403,"Unix-Systemadministration: Linux, Solaris, AIX, Freebsd, Tru64-Unix","Konrad Heuer, Reinhard Sippel",2.00,1,0,710,2004,,
112404,Free Bsd Handbook: Part I: Getting Started,FreeBSD Documentation Project,4.67,3,1,132,2000,,
112405,FreeBSD Handbook: System Administration,FreeBSD Documentation Project,0.00,0,0,,2000,,
112408,"Legalines on Real Property, - Keyed to Dukeminier","Gloria A. Aluise, Jesse Dukeminier",4.00,1,0,210,2003,,
112406,Network Security Hacks,Andrew Lockhart,3.97,58,0,320,2004,/work/shelves/556722,
112410,"Casenote Legal Briefs: Property - Keyed to Dukeminier, Krier, Alexander & Schill","Casenote Legal Briefs, Jesse Dukeminier",3.00,2,0,168,1996,,
112407,Emanuel Law Outlines: Property,Calvin R. Massey,3.32,22,0,356,2006,/work/shelves/108231,
112411,"High Court Case Summaries on Property (Keyed to Dukeminier, 6th)","Thomson West, Jesse Dukeminier",5.00,1,0,270,2003,,
112412,Legalines: Property--Keyed to Dukeminier,"Gloria A. Aluise, Jesse Dukeminier",4.00,1,0,186,2006,,
112414,Legal Path Series: Property,Michael Cohen,3.00,1,0,177,2005,,
112409,Property,"Jesse Dukeminier, James E. Krier, Gregory S. Alexander, Michael H. Schill",3.02,240,26,1194,1988,/work/shelves/1527999,
112417,1985 Supplement to Property,"Jesse Dukeminier, James E. Krier",0.00,0,0,0,1985,,
112413,Property (Gilbert Law Summaries),Jesse Dukeminier,3.50,12,1,0,2002,,
112415,High Court Case Summaries on Property (Dukeminier (High Court Case Summaries Ser) (High Court Case Summaries Ser),"Mark Melo, Thomson West, Jesse Dukeminier, Dana L. Blatt",0.00,0,0,193,2001,,
