BookID,Title,Author,Rating,Number of raters,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
529077,The Man of Feeling,"Javier Marías, Margaret Jull Costa",3.70,1202,156,182,1986,Hardcover,English,/work/shelves/1155896,
529078,Written Lives,"Javier Marías, Margaret Jull Costa",3.85,845,116,208,1992,Paperback,English,/work/shelves/516775,
529079,Fiebre y lanza,Javier Marías,3.99,2520,289,475,2002,Paperback,Spanish,/work/shelves/516776,Tu rostro mañana
529092,The Texas Run,George W. Proctor,3.18,51,2,183,September 1st 1985,Paperback,English,/work/shelves/516788,V
529093,River Run to Texas,George Chaffee,0.00,0,0,156,January 1st 1998,Paperback,English,,
529090,Salvajes y sentimentales: Letras de fútbol,Javier Marías,3.53,74,8,237,January 1st 2000,Paperback,Spanish,,
529095,"Rival States, Rival Firms: Competition for World Market Shares","John M. Stopford, Susan Strange",4.50,6,0,336,October 17th 1991,Paperback,English,/work/shelves/516791,
529094,Tiger   Time For Stanley (Strange Relations),Andrew Griffin,4.00,14,0,,January 1st 2000,Paperback,English,/work/shelves/516790,
529089,Vidas escritas,Javier Marías,3.85,845,116,361,1992,Paperback,Spanish,/work/shelves/516775,
529099,Strange Relations,Sonia Levitin,3.37,214,40,304,June 12th 2007,Hardcover,English,/work/shelves/516795,
529097,The Retreat of the State: The Diffusion of Power in the World Economy,Susan Strange,3.86,99,7,240,January 1st 1996,Hardcover,English,/work/shelves/1059448,
529100,Your Texas Business: Everything You Should Know to Start and Run a Business in Texas Today,Richard M. Alderman,0.00,0,0,364,April 1st 1992,Paperback,English,,
529098,Shark-Mad Stanley,Andrew Griffin,3.90,10,2,32,January 1st 1999,Paperback,,/work/shelves/516794,
529101,Running Through Texas: A Runner's Guide to Texas' Top Fun Runs and Marathons,Robert M. McCorkle,4.00,1,0,0,1981,Paperback,,,
529102,Duplicate Keys,Jane Smiley,3.23,1975,213,310,February 12th 1984,Paperback,English,/work/shelves/516798,
529107,The Crivit Experiment,Allen L. Wold,3.34,62,3,192,April 1985,Paperback,English,/work/shelves/516801,V
529103,Foucault's Pendulum,"Umberto Eco, William Weaver",3.90,61025,3389,641,1988,Hardcover,English,/work/shelves/11221066,
529105,Sobre Literatura,Umberto Eco,3.96,2050,98,347,2002,Paperback,Spanish,/work/shelves/1921771,
529104,The Mysterious Flame of Queen Loana,"Umberto Eco, Geoffrey Brock",3.37,10999,947,469,June 2004,Hardcover,English,/work/shelves/1797159,
529106,Cómo se hace una tesis,Umberto Eco,3.92,3038,310,240,1977,Paperback,Spanish,/work/shelves/2145704,
529108,Allen Wold V: Crivit Experiment,Allen L. Wold,3.34,62,3,181,April 1985,Paperback,English,/work/shelves/516801,V
529109,The New England Resistance,Tim Sullivan,3.51,61,3,180,1985,Paperback,English,/work/shelves/516803,V
529111,The Penobscot Dance of Resistance: Tradition in the History of a People,Pauleena MacDougall,3.50,4,0,250,April 1st 2004,Paperback,English,,
529112,Pure Resistance: Queer Virginity in Early Modern English Drama,Theodora A. Jankowski,4.00,3,0,288,June 6th 2000,Hardcover,English,,
529109,The New England Resistance,Tim Sullivan,3.51,61,3,180,1985,Paperback,English,/work/shelves/516803,V
529114,"The Age of the World Target: Self-Referentiality in War, Theory, and Comparative Work",Rey Chow,4.10,39,2,144,January 1st 2006,Paperback,English,/work/shelves/516808,
529119,Star Wars Book: Symphony Terror-Cn,Llywelyn,0.00,0,0,,Tor,Mass Market Paperback,English,,
529113,Questions of Travel: Postmodern Discourses of Displacement,Caren Kaplan,3.79,24,1,256,1996,Hardcover,English,/work/shelves/175504,
529115,Lucky Me,Debra Borden,3.29,85,14,288,2005,Paperback,English,/work/shelves/516809,
529117,Symphony of Terror,Somtow Sucharitkul,3.43,37,1,256,November 1985,Mass Market,English,/work/shelves/516811,V
529122,Complete Atlas of Polarization Observables in Deuteron Photodisintegration Below Pion-Threshold,"K. -M Schmitt, K. -M Schmitt",0.00,0,0,298,November 1st 1991,Hardcover,English,,
529121,Below the Threshold,Allen L. Wold,3.21,39,3,256,November 1985,Paperback,English,/work/shelves/516815,V
529126,Beauty and the Beast,Hannah Howell,3.85,3109,234,336,1992,Paperback,English,/work/shelves/516820,
529120,Mary Poppins from A to Z,P.L. Travers,3.84,536,45,30,1935,Paperback,,/work/shelves/2146276,Mary Poppins
529125,Golden Gate Park: San Francisco's Urban Oasis in Vintage Postcards,Christopher Pollock,4.50,2,0,128,November 1st 2003,Paperback,English,,
529127,The Oregon Invasion,Jayne Tannehill,3.43,37,1,224,1988,Paperback,English,/work/shelves/516821,V
529128,Path to Conquest,Howard Weinstein,3.53,57,3,210,September 15th 1987,Mass Market Paperback,English,/work/shelves/516822,V
529131,The Last Secret: Daughters Abused by Mothers,Bobbie Rosencrans,4.00,5,0,264,March 1st 1997,Paperback,English,,
529132,"The Spelling Book: Teaching Children How to Spell, Now What to Spell",Gladys Rosencrans,0.00,0,0,224,1998,Paperback,English,,
529133,Playing Around: My Adventures on the Zone.com,Dorothy Rosencrans,0.00,0,0,128,October 19th 2003,Paperback,English,,
529136,"Rising Stars, Vol. 4: Voices of the Dead/Bright","J. Michael Straczynski, Dan Jurgens, Fiona Kai Avery, Staz Johnson",3.83,205,9,224,June 6th 2006,Paperback,English,/work/shelves/516830,Rising Stars
529134,Cook for All Seasons,Joyce Rosencrans,0.00,0,0,320,June 1982,Paperback,,,
529015,The Lord of the Rings,J.R.R. Tolkien,4.50,585379,11925,1137,October 20th 1955,Paperback,English,/work/shelves/3462456,The Lord of the Rings
529137,Rising Stars: Visitations,J. Michael Straczynski,3.96,231,7,64,2002,Paperback,English,/work/shelves/516831,Rising Stars
529096,Strange Relations,Philip José Farmer,3.37,102,18,190,1960,Mass Market Paperback,English,/work/shelves/50846974,
529138,The Case of the Rising Star,Carolyn Keene,3.83,328,7,10,February 1st 1989,Paperback,English,/work/shelves/516832,Nancy Drew Mystery Stories
529016,East Coast Crisis,"Howard Weinstein, A.C. Crispin",3.43,231,12,288,1984,Paperback,English,/work/shelves/3320348,V
529140,Black Star Rising,Robert Gandt,4.19,115,4,368,January 2nd 2007,Paperback,English,/work/shelves/516834,
529141,Rising Son,S.D. Perry,3.74,707,46,308,January 2003,Mass Market Paperback,English,/work/shelves/516835,Star Trek: Deep Space Nine
529139,"Rising Stars, Vol. 5: Untouchable/Visitations","J. Michael Straczynski, Fiona Kai Avery, Gary Frank, Brent Anderson, Keu Cha",3.87,191,8,208,November 1st 2007,Paperback,,/work/shelves/516833,Rising Stars
529144,Technology Paradise Lost: Why Companies Must Spend Less to Get More from Information Technology,Erik Keller,3.33,3,0,270,April 1st 2004,Hardcover,English,,
529142,The Prison Memoirs of a Japanese Woman,Kaneko Fumiko,4.28,111,14,226,July 1st 1991,Hardcover,English,/work/shelves/516836,
529143,She Wants a Ring--and I Don't Wanna Change a Thing: How a Man Can Overcome His Fears of Commitment and Marriage,James Douglas Barron,2.44,9,2,192,January 1st 2001,Paperback,English,,
529146,Imagination and the Presence of Shakespeare in Paradise Lost,Paul Stevens,0.00,0,0,270,1985,Hardcover,English,,
529145,"Paradise Lost: California's Experience, America's Future",Peter Schrag,3.72,72,7,362,1998,Paperback,English,/work/shelves/516839,
529149,Muses Method : An Introduction to Paradise Lost,Joseph H. Summers,3.33,3,0,230,January 1st 1970,Hardcover,,,Medieval and Renaissance Texts and Studies
529147,Paradise Lost Books 1 and 2,John Milton,3.97,116,9,208,1667,Paperback,English,/work/shelves/15037170,
529152,1/2 Price Living: Secrets to Living Well on One Income,Ellie Kay,3.00,90,14,176,January 1st 2007,Paperback,English,/work/shelves/516845,
529154,Poppy's Babies,Jill Barklem,4.45,254,20,32,1994,Hardcover,English,/work/shelves/516847,Brambly Hedge
529153,The Brambly Hedge Pattern Book,"Sue Dolman, Jill Barklem",3.50,4,0,64,October 8th 1984,Paperback,English,,
529148,A Time To Kill,John Grisham,4.08,725517,5540,800,1989,Hardcover,English,/work/shelves/1804929,Jake Brigance
529150,Paradise Lost,John Milton,3.81,143255,3918,,1667,,,/work/shelves/1031493,
529158,"School Reform from the Inside Out: Policy, Practice, and Performance",Richard F. Elmore,4.03,37,0,284,January 1st 2004,Paperback,English,/work/shelves/516851,
529151,Half of a Yellow Sun,Chimamanda Ngozi Adichie,4.31,113465,9135,448,September 12th 2006,Hardcover,English,/work/shelves/1651408,
529157,"Restructuring in the Classroom: Teaching, Learning, and School Organization",Richard F. Elmore,4.75,4,0,288,March 15th 1996,Hardcover,English,/work/shelves/516850,
529155,Autumn Story,Jill Barklem,4.40,854,65,,1980,Hardcover,English,/work/shelves/410748,Brambly Hedge
529156,Wilfred to the Rescue,"Alan MacDonald, Lizzie Sanders",3.81,57,6,32,January 1st 2005,Hardcover,English,/work/shelves/410737,Stories from Brambly Hedge
529161,Spring Street Summer: The Search for a Lost Paradise,Christopher Hudson,2.70,10,1,259,November 23rd 1993,Hardcover,English,,
529159,Elmore James - Master of the Electric Slide Guitar,Elmore James,3.00,1,0,72,October 1st 1996,Paperback,English,,
529164,Challenges Before the Nation/Saga of Struggle and Sacrifice (Indian National Congress),Pranab Mukherjee,3.33,3,0,262,1993,Paperback,,,
529166,MAP:   Streetwise Los Angeles (Streetwise),NOT A BOOK,4.18,11,0,1,May 13th 2006,Map,,,
529167,Time Out Los Angeles,"Time Out Guides, Will Fulford-Jones",3.50,6,1,320,August 23rd 2005,Paperback,English,,
529160,The Hot Kid,Elmore Leonard,3.76,4535,421,312,2005,Hardcover,English,/work/shelves/1838381,Carl Webster
529162,The Middleman And Other Stories,Bharati Mukherjee,3.58,566,57,197,1988,Hardcover,English,/work/shelves/3105272,
529163,Wife,Bharati Mukherjee,3.45,250,26,213,1975,Paperback,English,/work/shelves/97780,
529168,Frommer's Los Angeles 2007,Matthew R. Poole,3.00,2,0,336,October 2nd 2006,Paperback,English,,
529130,War-Path And Bivouac Or The Conquest Of The Sioux,John F. Finerty,3.96,23,3,464,1876,Paperback,English,/work/shelves/516824,
529129,"War-Path and Bivouac, Or, the Conquest of the Sioux",John F. Finerty,3.96,23,3,359,1876,Paperback,English,/work/shelves/516824,
529170,Thomas Guide 2007 Los Angeles County Street Guide And Directory (Thomas Guide Los Angeles County Street Guide & Directory),Rand McNally & Company,4.29,7,1,,October 1985,,,,
529172,Drinking Coffee Elsewhere,Z.Z. Packer,3.86,6368,704,265,February 3rd 2004,Paperback,English,/work/shelves/17957,
529174,Basketball: The Best of NBA Photography,Eric Besnard,5.00,1,0,290,December 15th 1997,Paperback,English,,
529177,"Basketball, the NBA Coaches Handbook",Giorgio Gandolfi,5.00,1,0,450,January 1st 1986,Unknown Binding,English,,
529171,Writing Los Angeles: A Literary Anthology (Library of America),"David L. Ulin, F. Scott Fitzgerald, Bertolt Brecht, H.L. Mencken, Nathanael West, Christopher Isherwood, Aldous Huxley, Norman Mailer",4.21,200,24,880,September 30th 2002,Hardcover,English,/work/shelves/516863,
529175,Ultimate Basketball,John Hareas,4.45,11,0,160,2004,Hardcover,English,,
529176,NBA Basketball - An Offical Fan's Guide '95/'96 Season,Mark Vancil,4.14,7,1,,1995,Hardcover,,,
529173,The Official NBA Basketball Encyclopedia,"Jan Hubbard, David J. Stern, Michael Jordan",4.20,51,6,896,October 17th 2000,Hardcover,English,/work/shelves/516865,
529179,Team USA: America Goes for the Title in the World Championship of Basketball,"Chris Ekstrand, Jan Hubbard, Scholastic Inc.",1.00,2,0,32,May 1st 1998,Paperback,English,,
529180,Official Rules of the National Basketball Association 1998-99 (Official NBA Rules),The Sporting News,0.00,0,0,58,1998,Paperback,,,
529181,Nba Basketball Offense Basics,Kendo Nagasaki,5.00,1,1,96,December 31st 1996,Paperback,English,,
529182,Madame Bovary's Ovaries: A Darwinian Look at Literature,David Philip Barash,3.36,226,45,272,April 26th 2005,Hardcover,English,/work/shelves/20386,
529183,Post-Scarcity Anarchism,Murray Bookchin,3.99,827,59,308,1971,Paperback,English,/work/shelves/516875,
529185,The Practicing Congregation: Imagining a New Old Church,Diana Butler Bass,3.91,107,9,128,September 1st 2004,Paperback,English,/work/shelves/516877,
529184,"The Virus and the Vaccine: Contaminated Vaccine, Deadly Cancers, and Government Neglect","Debbie Bookchin, Jim Schumacher",4.26,144,20,400,April 29th 2004,Paperback,English,/work/shelves/219337,
529188,Judith Butler: Live Theory,Vicki Kirby,3.75,16,3,194,2006,Hardcover,English,,
529190,Bodily Citations: Religion and Judith Butler,Ellen T. Armour,3.83,18,2,311,July 11th 2006,Hardcover,English,/work/shelves/480007,
529187,Undoing Gender,Judith Butler,4.10,2509,84,284,2004,Hardcover,English,/work/shelves/1523346,
529186,Precarious Life: The Power of Mourning and Violence,Judith Butler,4.19,1570,72,168,May 6th 2004,Hardcover,English,/work/shelves/165372,
529193,"Down, But Not Out: How to Get Up When Life Knocks You Down",Wayne A. Mack,4.13,23,1,253,March 1st 2005,Paperback,English,,
529191,"Contentions Of Nationhood: Nationalist Movements, Political Conflict, And Social Changes In Flanders, Scotland, And French Canada",Patrick Hossay,3.00,1,0,316,August 6th 2002,Hardcover,English,,
529189,The Psychic Life of Power: Theories in Subjection,Judith Butler,4.06,930,22,228,May 1st 1997,Hardcover,English,/work/shelves/1523349,
529192,Marx's Revenge: The Resurgence of Capitalism and the Death of Statist Socialism,Meghnad Desai,3.73,66,11,376,April 2002,Hardcover,English,/work/shelves/516884,
529195,The Complete Idiot's Guide to Ballroom Dancing,Jeff      Allen,3.06,31,3,304,April 1st 2002,Paperback,English,/work/shelves/516887,
529194,"Down, But Not Out: A Study of Divorce and Remarriage in Light of God's Healing Grace",Al Maxey,4.83,6,2,194,July 25th 2005,Paperback,English,,
529197,The Art of Michael Whelan,Michael Whelan,4.59,376,20,204,1993,Hardcover,English,/work/shelves/516889,
529199,Something in My Eye,Michael Whelan,4.45,20,0,36,1996,Softcover,English,/work/shelves/516891,
529198,Michael Whelan's Works of Wonder,Michael Whelan,4.54,123,14,109,1987,Hardcover,English,/work/shelves/516890,
529196,The Complete Idiot's Guide to RVing,Brent Peterson,3.69,188,11,404,October 3rd 2001,Paperback,English,/work/shelves/516888,
529203,Dora the Explorer,Laura Gilbert,3.50,4,0,16,August 29th 2005,Paperback,English,,
529201,Wonderworks: Science Fiction and Fantasy Art,"Michael Whelan, Frank Kelly Freas, Polly Freas",4.46,76,7,120,November 1st 1979,Paperback,English,/work/shelves/516893,
529202,Mich Ael Whelan's Works of Wonder,Michael Whelan,4.54,123,14,,1987,Hardcover,English,/work/shelves/516890,
529204,Poetical Dictionary (Abridged),Lohren Green,4.39,41,9,104,2003,Paperback,English,/work/shelves/516896,
529205,"The Great Historical, Geographical and Poetical Dictionary",Louis Moreri,0.00,0,0,1280,July 27th 1999,Boxed Set,English,,
529207,Clinical Ocular Pharmacology,Jimmy D. Bartlett,4.00,5,0,816,October 1st 1989,Hardcover,English,,
529206,Handy Dictionary of Poetical Quotations,George W. Powers,3.64,194,3,504,1901,Paperback,English,/work/shelves/4992891,
529209,Pocket Companion to Clinical Ocular Pharmacology,"Jimmy D. Bartlett, Siret D. Jaanus",0.00,0,0,544,April 4th 2002,Paperback,English,,
529210,Ocular Therapeutics: Pharmacology and Clinical Application,"Paul U. Fechner, Klaus D. Teichmann",0.00,0,0,700,November 11th 1997,Paperback,English,,
529211,Clinical Optometric Pharmacology and Therapeutics,Bruce E. Onofrey,5.00,1,0,250,January 1st 1991,Unknown Binding,English,,
529212,Ocular Therapeutics Handbook: A Clinical Manual,"Bruce E. Onofrey, Leonid Skorin, Nicky R. Holdeman",4.71,7,0,752,March 1st 2005,Paperback,English,,
529208,Anil's Ghost,Michael Ondaatje,3.57,15804,1303,0,March 30th 2000,Audio CD,English,/work/shelves/832960,
529213,The Ocular Effects of Prostaglandins and Other Eicosanoids,Laszlo Z. Bito,0.00,0,0,514,January 1st 1989,Hardcover,English,,
529217,Breast Disease for Clinicians,"Barbara B. Bennett, Barbara B. Bennett",0.00,0,0,238,June 13th 2001,Hardcover,English,,
529214,Alphabite!,"Vicky Hardt, Vicky Hardt",4.38,16,3,32,August 7th 1989,Paperback,English,/work/shelves/1934749,
529216,A Movement of Movements: Is Another World Really Possible?,Tom Mertes,3.44,32,2,288,January 2004,Hardcover,English,/work/shelves/104461,
529219,Microfluidic Technologies for Miniaturized Analysis Systems,Steffen Hardt,5.00,1,0,615,January 1st 2007,Hardcover,English,,
529218,Pyrotechnics,Alexander Hardt,5.00,1,0,,December 31st 2001,Hardcover,,,
529215,Gilles Deleuze: An Apprenticeship in Philosophy,Michael Hardt,3.93,94,8,142,1993,Hardcover,English,/work/shelves/898948,
529220,Ernst Hardt: Eine Monographische Studie,"Susanne Schussler, Susanne Schussler",0.00,0,0,319,December 1st 1993,Paperback,English,,
529223,My Very First Book of God's Animals-- And Other Creatures,Mary Hollingsworth,0.00,0,0,91,1994,Hardcover,English,,
529222,All Creatures Of Our God And King,"Roman Buddemeyer, Teri Wilson",5.00,3,1,148,February 7th 2007,Perfect Paperback,,,
529224,The animal kingdom (God's design for life),Debbie Lawrence,4.50,2,0,118,January 28th 2002,Unknown Binding,,,
529226,Life In The Jungle,Beck Ward,4.67,3,0,10,September 7th 2004,Paperback,English,,
529225,Disidentifications: Queers Of Color And The Performance Of Politics,José Esteban Muñoz,4.39,763,24,248,May 1st 1999,Hardcover,English,/work/shelves/516917,
529228,The Land & People Jesus Knew: A Visual Tour of First-Century Palestine,J. Robert Teringo,4.33,3,1,263,November 1st 1985,Hardcover,English,,
529169,Fodor's Los Angeles: With Disneyland & Orange County [With Maps],Fodor's Travel Publications Inc.,4.07,29,2,362,January 1st 1990,Paperback,English,/work/shelves/13068213,
529234,Rock 'N' Roll Renegades,Franklin W. Dixon,3.68,100,4,160,1992,Paperback,English,/work/shelves/516925,The Hardy Boys
529227,Lost Revolutions: The South in the 1950s,Pete Daniel,3.65,69,7,378,April 28th 2000,Paperback,English,/work/shelves/516919,
